epoch,step,train/loss,train/mu_mse,train/sigma_nll,train/weight_entropy,val/best_component_rmse,val/dominant_component_allocation,val/dominant_component_rmse,val/loss,val/mu_mse,val/sigma_nll,val/weight_entropy
19,3899,1.280630111694336,0.5633097887039185,1.063796043395996,0.6929513216018677,,,,,,,
19,3999,1.354646921157837,0.5932261943817139,1.1079825162887573,0.6931236982345581,,,,,,,
19,3999,,,,,0.7379580736160278,0.5037357211112976,0.9275886416435242,1.304559350013733,0.5788620114326477,1.072248101234436,0.693102240562439
20,4099,1.2359118461608887,0.5256317257881165,1.0568236112594604,0.693087100982666,,,,,,,
20,4199,1.3247718811035156,0.6077818274497986,1.06354820728302,0.6931161880493164,,,,,,,
20,4199,,,,,0.7292962074279785,0.5053963661193848,0.9320969581604004,1.2862730026245117,0.5679718852043152,1.0648382902145386,0.6930741667747498
21,4299,1.2829233407974243,0.5397710204124451,1.089576244354248,0.6928480267524719,,,,,,,
21,4399,1.2318964004516602,0.5218011140823364,1.056641697883606,0.6930928230285645,,,,,,,
21,4399,,,,,0.7312502861022949,0.5113124251365662,0.922203004360199,1.3077902793884277,0.5725805163383484,1.081645131111145,0.6928709149360657
22,4499,1.2901990413665771,0.5638296008110046,1.0729225873947144,0.6931060552597046,,,,,,,
22,4599,1.1558732986450195,0.5064197778701782,0.9958407282829285,0.6927744150161743,,,,,,,
22,4599,,,,,0.7232925891876221,0.5122134685516357,0.9371999502182007,1.2704681158065796,0.5611588358879089,1.0557140111923218,0.6928099989891052
23,4699,1.2428058385849,0.5633533000946045,1.0260037183761597,0.6931023597717285,,,,,,,
23,4799,1.2421438694000244,0.5384008884429932,1.0502804517745972,0.6930749416351318,,,,,,,
23,4799,,,,,0.717772901058197,0.5045620203018188,0.925693690776825,1.267549753189087,0.5533097386360168,1.0607848167419434,0.6930896043777466
24,4899,1.3767995834350586,0.6129619479179382,1.1103994846343994,0.6931238174438477,,,,,,,
24,4999,1.1046653985977173,0.4725427031517029,0.9786574840545654,0.6930696368217468,,,,,,,
24,4999,,,,,0.7144116163253784,0.5026005506515503,0.9256542325019836,1.2430076599121094,0.5489975810050964,1.040573239326477,0.6931266784667969
25,5099,1.253633975982666,0.5643870830535889,1.0357916355133057,0.6930896043777466,,,,,,,
25,5199,1.2739791870117188,0.5751999020576477,1.0451819896697998,0.6928053498268127,,,,,,,
25,5199,,,,,0.7126616835594177,0.5084226727485657,0.9351811408996582,1.240515947341919,0.5463526248931885,1.0406562089920044,0.6929859519004822
26,5299,1.3250665664672852,0.5932927131652832,1.0783072710037231,0.6930668354034424,,,,,,,
26,5399,1.1832025051116943,0.518093466758728,1.0116758346557617,0.6931334733963013,,,,,,,
26,5399,,,,,0.7116363644599915,0.5036507844924927,0.9386541247367859,1.2268803119659424,0.5464431643486023,1.026991367340088,0.6931082606315613
27,5499,1.2473878860473633,0.5630336999893188,1.030898928642273,0.6930895447731018,,,,,,,
27,5599,1.1492910385131836,0.480515718460083,1.0153391361236572,0.6931277513504028,,,,,,,
27,5599,,,,,0.71237713098526,0.5062052011489868,0.9266623854637146,1.2309587001800537,0.5464257597923279,1.0310585498809814,0.6930512189865112
28,5699,1.2720563411712646,0.5601719617843628,1.05842125415802,0.6930738091468811,,,,,,,
28,5799,1.168025016784668,0.5203450918197632,0.9942111968994141,0.6930625438690186,,,,,,,
28,5799,,,,,0.7118480205535889,0.5027929544448853,0.9249235391616821,1.224252462387085,0.5451287031173706,1.02568519115448,0.6931231617927551
29,5899,1.3002760410308838,0.5817582011222839,1.0650840997695923,0.6931325197219849,,,,,,,
29,5999,1.2733556032180786,0.5461384057998657,1.0735149383544922,0.6925954818725586,,,,,,,
29,5999,,,,,0.7058383822441101,0.5170029997825623,0.9324803352355957,1.2044821977615356,0.5379231572151184,1.0128265619277954,0.6925353407859802
30,6099,1.1673696041107178,0.503947913646698,1.0099704265594482,0.6930974721908569,,,,,,,
30,6199,1.2852143049240112,0.6011250019073486,1.0304182767868042,0.6926579475402832,,,,,,,
30,6199,,,,,0.707242488861084,0.5225672721862793,0.910555899143219,1.2154698371887207,0.5387842655181885,1.0227389335632324,0.6921070218086243
31,6299,1.1931954622268677,0.5395888686180115,1.0000666379928589,0.6929199695587158,,,,,,,
31,6399,1.2511050701141357,0.5583180785179138,1.0393496751785278,0.6931252479553223,,,,,,,
31,6399,,,,,0.7066494226455688,0.5038939118385315,0.9123860001564026,1.2357324361801147,0.5377349853515625,1.0445500612258911,0.6931057572364807
32,6499,1.1885197162628174,0.5247243642807007,1.0098916292190552,0.6921924352645874,,,,,,,
32,6599,1.2347993850708008,0.5500491857528687,1.0310804843902588,0.6926606297492981,,,,,,,
32,6599,,,,,0.7041553854942322,0.5131811499595642,0.9330071806907654,1.1989725828170776,0.5351158976554871,1.0102460384368896,0.6927786469459534
33,6699,1.190228819847107,0.521882951259613,1.0148898363113403,0.6930877566337585,,,,,,,
33,6799,1.1134134531021118,0.4995619058609009,0.9604140520095825,0.6931250095367432,,,,,,,
33,6799,,,,,0.7093496918678284,0.5039021372795105,0.9136149883270264,1.2012262344360352,0.5415017008781433,1.006274938583374,0.6931005120277405
34,6899,1.0732382535934448,0.46775534749031067,0.9520235061645508,0.6930812001228333,,,,,,,
34,6999,1.1838356256484985,0.5417317748069763,0.988661527633667,0.6931154131889343,,,,,,,
34,6999,,,,,0.7077978253364563,0.5048892498016357,0.9262512922286987,1.1946572065353394,0.5389582514762878,1.00223708152771,0.6930762529373169
35,7099,1.2122540473937988,0.5393598079681396,1.0194469690322876,0.6931054592132568,,,,,,,
35,7199,1.1281721591949463,0.486905038356781,0.9878275990486145,0.6931208968162537,,,,,,,
35,7199,,,,,0.7044907212257385,0.5051829218864441,0.9226180911064148,1.2039693593978882,0.536515474319458,1.013994812965393,0.6930819153785706
36,7299,1.3273043632507324,0.62485271692276,1.0490111112594604,0.6931190490722656,,,,,,,
36,7399,1.182916283607483,0.5242401361465454,1.005199909210205,0.6930475234985352,,,,,,,
36,7399,,,,,0.7036314010620117,0.5032240748405457,0.9162749648094177,1.1890532970428467,0.5350419282913208,1.0005683898925781,0.6931138038635254
37,7499,1.279597520828247,0.5782462358474731,1.0478585958480835,0.6930145621299744,,,,,,,
37,7599,1.211045742034912,0.5216028690338135,1.0359710454940796,0.6930563449859619,,,,,,,
37,7599,,,,,0.7047144174575806,0.5033738017082214,0.9130925536155701,1.1985653638839722,0.5358836054801941,1.0092384815216064,0.6931133270263672
38,7699,1.1810276508331299,0.5148102641105652,1.0126245021820068,0.692814290523529,,,,,,,
38,7799,1.2107304334640503,0.5471076965332031,1.010183572769165,0.693121612071991,,,,,,,
38,7799,,,,,0.7039950489997864,0.5036512613296509,0.911711573600769,1.1998798847198486,0.5344154238700867,1.012017011642456,0.6931054592132568
39,7899,1.1903374195098877,0.537833034992218,0.9990283250808716,0.6930481195449829,,,,,,,
39,7999,1.2222154140472412,0.5439403057098389,1.02480149269104,0.6930528879165649,,,,,,,
39,7999,,,,,0.6996583938598633,0.5062358975410461,0.9086596369743347,1.1872199773788452,0.5297797918319702,1.0039660930633545,0.6930515766143799
40,8099,1.102866530418396,0.4665168523788452,0.9828550219535828,0.6930105686187744,,,,,,,
40,8199,1.1286633014678955,0.5079396963119507,0.9672895669937134,0.6931318044662476,,,,,,,
40,8199,,,,,0.7019993662834167,0.5042064785957336,0.9319319128990173,1.1880007982254028,0.5326959490776062,1.0018523931503296,0.6930950284004211
41,8299,1.158935785293579,0.515755295753479,0.989659309387207,0.6929575204849243,,,,,,,
41,8399,1.1234372854232788,0.49406149983406067,0.975766122341156,0.6927807331085205,,,,,,,
41,8399,,,,,0.7003137469291687,0.5127468109130859,0.9128839373588562,1.1755236387252808,0.530604898929596,0.9913183450698853,0.6927990317344666
42,8499,1.2985823154449463,0.5849254131317139,1.0602138042449951,0.6931138038635254,,,,,,,
42,8599,1.1703548431396484,0.529096245765686,0.9878174662590027,0.6931174993515015,,,,,,,
42,8599,,,,,0.7009642124176025,0.5028214454650879,0.9219036102294922,1.1742491722106934,0.532283365726471,0.988527238368988,0.6931224465370178
43,8699,1.2133122682571411,0.5623270869255066,0.9974528551101685,0.6929352283477783,,,,,,,
43,8799,1.2237814664840698,0.5614556670188904,1.0088276863098145,0.6930038928985596,,,,,,,
43,8799,,,,,0.6991110444068909,0.5097585916519165,0.9385531544685364,1.172615885734558,0.5290987491607666,0.9899861216545105,0.6929381489753723
44,8899,1.2264008522033691,0.5543357133865356,1.0185383558273315,0.6929464340209961,,,,,,,
44,8999,1.175087332725525,0.5247088670730591,0.9969460964202881,0.6931352019309998,,,,,,,
44,8999,,,,,0.7012600898742676,0.5042182207107544,0.9359885454177856,1.1822534799575806,0.5320730209350586,0.9967311024665833,0.6931015849113464
45,9099,1.2682913541793823,0.5594145059585571,1.0554345846176147,0.6931154131889343,,,,,,,
45,9199,1.1805588006973267,0.5346570014953613,0.9924322366714478,0.6930608749389648,,,,,,,
45,9199,,,,,0.7001789212226868,0.5038286447525024,0.9253352880477905,1.1811561584472656,0.5298621654510498,0.9978472590446472,0.6931065917015076
46,9299,1.154710054397583,0.5200153589248657,0.9812604188919067,0.6931315064430237,,,,,,,
46,9399,1.0481064319610596,0.45922887325286865,0.9354349970817566,0.6931146383285522,,,,,,,
46,9399,,,,,0.700461208820343,0.5036773681640625,0.903342068195343,1.1805436611175537,0.5320055484771729,0.9950911402702332,0.6931061148643494
47,9499,1.086979627609253,0.47817856073379517,0.9550542831420898,0.6925061941146851,,,,,,,
47,9599,1.246399164199829,0.5890548229217529,1.0037950277328491,0.6929012537002563,,,,,,,
47,9599,,,,,0.7006882429122925,0.513203501701355,0.9144594669342041,1.1822731494903564,0.5313478708267212,0.9973046183586121,0.6927585005760193
48,9699,1.1508686542510986,0.5270054936408997,0.970164954662323,0.6926035284996033,,,,,,,
48,9799,1.2173432111740112,0.5847023725509644,0.9790766835212708,0.6928717494010925,,,,,,,
48,9799,,,,,0.6979745626449585,0.5113043785095215,0.9342834949493408,1.1715096235275269,0.5272740721702576,0.9906665086746216,0.6928619742393494
49,9899,1.384608268737793,0.6402726173400879,1.090895652770996,0.693120002746582,,,,,,,
49,9999,1.229621171951294,0.5474694967269897,1.028708577156067,0.6931136846542358,,,,,,,
49,9999,,,,,0.6991589069366455,0.5031734108924866,0.9202518463134766,1.1872847080230713,0.5292670726776123,1.0045757293701172,0.6931160092353821
50,10099,1.1442111730575562,0.516141414642334,0.9744661450386047,0.6927927136421204,,,,,,,
50,10199,1.146874189376831,0.5230896472930908,0.9703409075737,0.6931127309799194,,,,,,,
50,10199,,,,,0.6970237493515015,0.5051749348640442,0.9342827200889587,1.1646591424942017,0.5257304310798645,0.9854655861854553,0.6930737495422363
51,10299,1.2801084518432617,0.5698941946029663,1.0567519664764404,0.6930752992630005,,,,,,,
51,10399,1.281268835067749,0.5664201378822327,1.0614044666290283,0.6931113004684448,,,,,,,
51,10399,,,,,0.7029028534889221,0.5060913562774658,0.9399775266647339,1.1959935426712036,0.5351269841194153,1.0073953866958618,0.6930575370788574
52,10499,1.2052682638168335,0.555423378944397,0.9963210821151733,0.6929523944854736,,,,,,,
52,10599,1.2014365196228027,0.560755729675293,0.9872003197669983,0.693039059638977,,,,,,,
52,10599,,,,,0.7005359530448914,0.5051717758178711,0.9338394999504089,1.1653218269348145,0.5303822159767151,0.9814772605895996,0.6930750012397766
53,10699,1.1572189331054688,0.5052021145820618,0.9985362887382507,0.693038821220398,,,,,,,
53,10799,1.2768688201904297,0.5939590930938721,1.0294498205184937,0.6930801272392273,,,,,,,
53,10799,,,,,0.6959646344184875,0.5050092339515686,0.9164762496948242,1.163055419921875,0.5267184972763062,0.9828768968582153,0.6930798292160034
54,10899,1.0312708616256714,0.47044092416763306,0.9073938727378845,0.6931278705596924,,,,,,,
54,10999,1.215776801109314,0.5354642868041992,1.026715874671936,0.6928066611289978,,,,,,,
54,10999,,,,,0.6981374025344849,0.5156834125518799,0.9131377935409546,1.1680409908294678,0.5278398394584656,0.986516535282135,0.6926312446594238
55,11099,1.1800761222839355,0.5543704032897949,0.9722550511360168,0.6930984258651733,,,,,,,
55,11199,1.1815502643585205,0.5363128185272217,0.9916570782661438,0.6928392648696899,,,,,,,
55,11199,,,,,0.6992054581642151,0.5113487243652344,0.9101338386535645,1.168874740600586,0.5284533500671387,0.9868520498275757,0.6928614377975464
56,11299,1.1686028242111206,0.5422376990318298,0.9727569222450256,0.6927835941314697,,,,,,,
56,11399,1.2970699071884155,0.5800577998161316,1.0635639429092407,0.693103551864624,,,,,,,
56,11399,,,,,0.6939288973808289,0.5029375553131104,0.9235352873802185,1.143319845199585,0.5224530696868896,0.9674270153045654,0.693120539188385
57,11499,1.1445592641830444,0.5242619514465332,0.9666726589202881,0.6927506923675537,,,,,,,
57,11599,1.2374486923217773,0.562044620513916,1.021872878074646,0.6929377317428589,,,,,,,
57,11599,,,,,0.6955187320709229,0.5077420473098755,0.9349144697189331,1.1485131978988647,0.5246957540512085,0.9703191518783569,0.6930035352706909
58,11699,1.0457810163497925,0.4721943736076355,0.9201148152351379,0.6930563449859619,,,,,,,
58,11799,1.1665512323379517,0.5209056735038757,0.9922086596488953,0.6931261420249939,,,,,,,
58,11799,,,,,0.6970389485359192,0.5021080374717712,0.919439971446991,1.154263973236084,0.5258077383041382,0.9750223755836487,0.6931321620941162
59,11899,1.1180651187896729,0.5163697004318237,0.9482141733169556,0.6930374503135681,,,,,,,
59,11999,1.1738380193710327,0.5508866906166077,0.9694844484329224,0.6930662989616394,,,,,,,
59,11999,,,,,0.6938164234161377,0.5050731301307678,0.9300968050956726,1.1547889709472656,0.5219564437866211,0.9793729186058044,0.6930810213088989
60,12099,1.1416891813278198,0.5077112913131714,0.9805023074150085,0.6930487155914307,,,,,,,
60,12199,1.1095609664916992,0.48804229497909546,0.9679837822914124,0.6929303407669067,,,,,,,
60,12199,,,,,0.6960424780845642,0.5082032680511475,0.9372296929359436,1.1635868549346924,0.5252084732055664,0.9848686456680298,0.6929802894592285
61,12299,1.110450267791748,0.5156911015510559,0.9411646127700806,0.6928110122680664,,,,,,,
61,12399,1.0740422010421753,0.4924141764640808,0.9281499981880188,0.6930438876152039,,,,,,,
61,12399,,,,,0.6963497996330261,0.5129004716873169,0.9325860738754272,1.152404546737671,0.5247588753700256,0.9740421175956726,0.6927934885025024
62,12499,1.1992359161376953,0.5448511838912964,1.0009275674819946,0.6930857300758362,,,,,,,
62,12599,1.1333026885986328,0.5293575525283813,0.9505133032798767,0.6931363344192505,,,,,,,
62,12599,,,,,0.6968526244163513,0.5044779777526855,0.9391263723373413,1.1663330793380737,0.5264318585395813,0.9864501953125,0.6930975914001465
63,12699,1.0940804481506348,0.5000653266906738,0.9405798316001892,0.6931296586990356,,,,,,,
63,12799,1.2128627300262451,0.5384219884872437,1.0208104848861694,0.6927393674850464,,,,,,,
63,12799,,,,,0.6922848224639893,0.5087217688560486,0.9110202193260193,1.1399927139282227,0.5205585360527039,0.9659243822097778,0.6929808259010315
64,12899,1.099874496459961,0.5144968032836914,0.9318804144859314,0.6930056810379028,,,,,,,
64,12999,1.2184481620788574,0.5565226078033447,1.008493185043335,0.693135142326355,,,,,,,
64,12999,,,,,0.6949872374534607,0.5077632665634155,0.9333610534667969,1.14598548412323,0.5232569575309753,0.9692352414131165,0.6930131912231445
65,13099,1.0833396911621094,0.4873618483543396,0.9425400495529175,0.6931242346763611,,,,,,,
65,13199,1.1405160427093506,0.5268107652664185,0.960235595703125,0.6930607557296753,,,,,,,
65,13199,,,,,0.6947602033615112,0.5091902613639832,0.9317537546157837,1.141442060470581,0.5222494006156921,0.9656649827957153,0.6929447650909424
66,13299,1.1620330810546875,0.5313248634338379,0.97727370262146,0.6931309103965759,,,,,,,
66,13399,1.170408010482788,0.5412559509277344,0.9756414294242859,0.6929788589477539,,,,,,,
66,13399,,,,,0.694163978099823,0.5105655789375305,0.9364965558052063,1.160709261894226,0.5228392481803894,0.9843169450759888,0.6928938627243042
67,13499,1.2051371335983276,0.564140260219574,0.9874496459960938,0.692905604839325,,,,,,,
67,13599,1.044787883758545,0.4650457501411438,0.926294207572937,0.6931042671203613,,,,,,,
67,13599,,,,,0.6959742307662964,0.5030959844589233,0.9380094408988953,1.1589487791061401,0.5250123739242554,0.9804953932762146,0.6931177377700806
68,13699,1.0779991149902344,0.4815175533294678,0.9430496096611023,0.6931360960006714,,,,,,,
68,13799,1.177480697631836,0.5578106641769409,0.966230571269989,0.6931208372116089,,,,,,,
68,13799,,,,,0.6949149966239929,0.5034966468811035,0.9174304008483887,1.1439385414123535,0.522584855556488,0.9679096341133118,0.6931119561195374
69,13899,1.3358672857284546,0.6016518473625183,1.0807018280029297,0.6929728388786316,,,,,,,
69,13999,1.1620521545410156,0.5499477386474609,0.9584914445877075,0.6927741169929504,,,,,,,
69,13999,,,,,0.6957219839096069,0.5110431909561157,0.9075171947479248,1.1460332870483398,0.5238363146781921,0.9686389565467834,0.6928839683532715
70,14099,1.1577141284942627,0.5352416038513184,0.9689768552780151,0.6930086612701416,,,,,,,
70,14199,1.0508097410202026,0.47878605127334595,0.9184644818305969,0.6928816437721252,,,,,,,
70,14199,,,,,0.6933116912841797,0.5109140276908875,0.912778377532959,1.1338422298431396,0.5208466053009033,0.9594377875328064,0.692884087562561
71,14299,1.1140841245651245,0.5048291683197021,0.9558113813400269,0.6931127905845642,,,,,,,
71,14399,1.1126728057861328,0.5006074905395508,0.9586275219917297,0.6931241750717163,,,,,,,
71,14399,,,,,0.6923573613166809,0.5028168559074402,0.9298890829086304,1.1465283632278442,0.5205350518226624,0.9725543260574341,0.6931216716766357
72,14499,1.1993166208267212,0.5464649200439453,0.9994006156921387,0.6930978298187256,,,,,,,
72,14599,1.1314787864685059,0.5211964845657349,0.9567391872406006,0.6929138898849487,,,,,,,
72,14599,,,,,0.6928977370262146,0.5067245960235596,0.9351687431335449,1.1313166618347168,0.5212415456771851,0.9565889835357666,0.6930277347564697
73,14699,1.1382944583892822,0.528221070766449,0.9566335678100586,0.6931204795837402,,,,,,,
73,14799,1.0816168785095215,0.49139779806137085,0.9367823600769043,0.6931267976760864,,,,,,,
73,14799,,,,,0.6918314099311829,0.5024788975715637,0.9252195954322815,1.132470965385437,0.5192506909370422,0.9597843289375305,0.6931278705596924
74,14899,1.0562020540237427,0.4929236173629761,0.909830629825592,0.6931045055389404,,,,,,,
74,14999,1.028455138206482,0.4586350917816162,0.9163756966590881,0.6931112408638,,,,,,,
74,14999,,,,,0.692115306854248,0.5058751702308655,0.9097759127616882,1.1332472562789917,0.5197411775588989,0.9600386619567871,0.6930651068687439
75,15099,1.156077265739441,0.5170071125030518,0.9854865670204163,0.6928327679634094,,,,,,,
75,15199,1.1600968837738037,0.5225695371627808,0.984067976474762,0.6930814385414124,,,,,,,
75,15199,,,,,0.6904395222663879,0.505765438079834,0.9154331684112549,1.1176987886428833,0.51755690574646,0.9466756582260132,0.6930674314498901
76,15299,1.186769962310791,0.5595901608467102,0.9736942648887634,0.6930290460586548,,,,,,,
76,15399,1.117234706878662,0.5052886009216309,0.9584867358207703,0.693081259727478,,,,,,,
76,15399,,,,,0.6922321319580078,0.5034199357032776,0.9270635843276978,1.1442091464996338,0.5203597545623779,0.9704052805900574,0.6931115388870239
77,15499,1.0815712213516235,0.4876154661178589,0.9404973387718201,0.6930831074714661,,,,,,,
77,15599,1.202636957168579,0.5521243214607239,0.9969189167022705,0.6928125023841858,,,,,,,
77,15599,,,,,0.6939995288848877,0.507658839225769,0.9306941032409668,1.1415047645568848,0.5217750072479248,0.9662349820137024,0.6930108070373535
78,15699,1.0575385093688965,0.47950583696365356,0.9245753288269043,0.6930853128433228,,,,,,,
78,15799,1.1506376266479492,0.5244230031967163,0.9726712703704834,0.6929131746292114,,,,,,,
78,15799,,,,,0.6933967471122742,0.509403645992279,0.9098392724990845,1.145056962966919,0.521826446056366,0.9697056412696838,0.6929508447647095
79,15899,1.155686855316162,0.5440653562545776,0.9581524729728699,0.6930619478225708,,,,,,,
79,15999,1.1099685430526733,0.4914070963859558,0.9650909900665283,0.6930592060089111,,,,,,,
79,15999,,,,,0.6938080191612244,0.5079926252365112,0.9312949180603027,1.1444401741027832,0.5212826728820801,0.9696540832519531,0.6929934024810791
80,16099,1.2499030828475952,0.5833442807197571,1.0131253004074097,0.6931330561637878,,,,,,,
80,16199,1.0716344118118286,0.4983895719051361,0.919786810874939,0.6930840015411377,,,,,,,
80,16199,,,,,0.6930920481681824,0.5053055882453918,0.9328957796096802,1.1236586570739746,0.5215112566947937,0.9486843347549438,0.6930743455886841
81,16299,1.0407862663269043,0.460642546415329,0.9266597628593445,0.6930321455001831,,,,,,,
81,16399,1.1401256322860718,0.521368682384491,0.9653223752975464,0.6931307911872864,,,,,,,
81,16399,,,,,0.6936742663383484,0.5045049786567688,0.913100004196167,1.1470928192138672,0.5230094790458679,0.9706288576126099,0.6930909752845764
82,16499,1.148563027381897,0.5307608246803284,0.9643630981445312,0.693121612071991,,,,,,,
82,16599,0.990970253944397,0.4549160599708557,0.8826134204864502,0.6931183338165283,,,,,,,
82,16599,,,,,0.6911227703094482,0.5030644536018372,0.9171310067176819,1.1187139749526978,0.5180533528327942,0.9472191333770752,0.6931171417236328
