epoch,step,train/cfm_loss,train/loss,val/best_sample_rmse,val/cfm_loss,val/loss,val/object_rmse_whitened,val/rank_std,val/sample_mean_rmse,val/sample_spread
146,29249,1.0186887979507446,1.0186887979507446,,,,,,,
146,29299,0.9532880783081055,0.9532880783081055,,,,,,,
146,29349,1.0218431949615479,1.0218431949615479,,,,,,,
146,29399,1.1379536390304565,1.1379536390304565,,,,,,,
146,29399,,,0.6568418741226196,1.0293948650360107,1.0293948650360107,0.7123879194259644,1.003271222114563,0.779422402381897,0.6986497044563293
147,29449,0.9830554127693176,0.9830554127693176,,,,,,,
147,29499,1.043942928314209,1.043942928314209,,,,,,,
147,29549,1.0350804328918457,1.0350804328918457,,,,,,,
147,29599,1.0098156929016113,1.0098156929016113,,,,,,,
147,29599,,,0.651249885559082,1.0177102088928223,1.0177102088928223,0.7059008479118347,1.0083973407745361,0.7806928157806396,0.6800125241279602
148,29649,1.0749024152755737,1.0749024152755737,,,,,,,
148,29699,1.061376929283142,1.061376929283142,,,,,,,
148,29749,1.0682916641235352,1.0682916641235352,,,,,,,
148,29799,1.0226389169692993,1.0226389169692993,,,,,,,
148,29799,,,0.6454809904098511,1.0164189338684082,1.0164189338684082,0.7064547538757324,1.0000962018966675,0.775710940361023,0.6764107942581177
149,29849,1.0678833723068237,1.0678833723068237,,,,,,,
149,29899,1.1052929162979126,1.1052929162979126,,,,,,,
149,29949,1.0233831405639648,1.0233831405639648,,,,,,,
149,29999,1.0859510898590088,1.0859510898590088,,,,,,,
149,29999,,,0.6570394039154053,1.0230488777160645,1.0230488777160645,0.7162526845932007,0.9789593815803528,0.781613826751709,0.7090423703193665
150,30049,1.0124893188476562,1.0124893188476562,,,,,,,
150,30099,1.1271921396255493,1.1271921396255493,,,,,,,
150,30149,1.0104280710220337,1.0104280710220337,,,,,,,
150,30199,1.0095258951187134,1.0095258951187134,,,,,,,
150,30199,,,0.6544331312179565,1.0238014459609985,1.0238014459609985,0.7170835733413696,0.996542751789093,0.7805814743041992,0.696534276008606
151,30249,1.020978331565857,1.020978331565857,,,,,,,
151,30299,1.0594265460968018,1.0594265460968018,,,,,,,
151,30349,0.9677362442016602,0.9677362442016602,,,,,,,
151,30399,1.0076074600219727,1.0076074600219727,,,,,,,
151,30399,,,0.6418123245239258,1.023625373840332,1.023625373840332,0.7048723101615906,1.006998062133789,0.7817569375038147,0.6767566800117493
152,30449,0.9681144952774048,0.9681144952774048,,,,,,,
152,30499,1.066705346107483,1.066705346107483,,,,,,,
152,30549,1.0675008296966553,1.0675008296966553,,,,,,,
152,30599,1.0602010488510132,1.0602010488510132,,,,,,,
152,30599,,,0.6465699672698975,1.0306479930877686,1.0306479930877686,0.7084709405899048,1.0119729042053223,0.781484842300415,0.6763208508491516
153,30649,1.153074026107788,1.153074026107788,,,,,,,
153,30699,0.996757984161377,0.996757984161377,,,,,,,
153,30749,1.0349524021148682,1.0349524021148682,,,,,,,
153,30799,0.9455989003181458,0.9455989003181458,,,,,,,
153,30799,,,0.6486956477165222,1.0152827501296997,1.0152827501296997,0.704204797744751,0.9970861077308655,0.7768001556396484,0.6836377382278442
154,30849,0.9611263871192932,0.9611263871192932,,,,,,,
154,30899,1.0258508920669556,1.0258508920669556,,,,,,,
154,30949,1.0639312267303467,1.0639312267303467,,,,,,,
154,30999,0.9688053131103516,0.9688053131103516,,,,,,,
154,30999,,,0.6560012102127075,1.0315821170806885,1.0315821170806885,0.7129213809967041,1.0054198503494263,0.7847069501876831,0.6957963109016418
155,31049,1.042246699333191,1.042246699333191,,,,,,,
155,31099,1.0493444204330444,1.0493444204330444,,,,,,,
155,31149,0.9718933701515198,0.9718933701515198,,,,,,,
155,31199,1.0855412483215332,1.0855412483215332,,,,,,,
155,31199,,,0.6457756757736206,1.019850730895996,1.019850730895996,0.7111752033233643,0.9902657866477966,0.7777832746505737,0.6963437795639038
156,31249,1.0052495002746582,1.0052495002746582,,,,,,,
156,31299,1.0113881826400757,1.0113881826400757,,,,,,,
156,31349,1.0072014331817627,1.0072014331817627,,,,,,,
156,31399,1.061262845993042,1.061262845993042,,,,,,,
156,31399,,,0.6398224234580994,1.0216981172561646,1.0216981172561646,0.7127465009689331,1.0319771766662598,0.7802867889404297,0.6578746438026428
157,31449,1.0552823543548584,1.0552823543548584,,,,,,,
157,31499,1.0955235958099365,1.0955235958099365,,,,,,,
157,31549,1.0242880582809448,1.0242880582809448,,,,,,,
157,31599,1.0909085273742676,1.0909085273742676,,,,,,,
157,31599,,,0.6457645893096924,1.0253372192382812,1.0253372192382812,0.7130975723266602,1.0323601961135864,0.7794036865234375,0.6665271520614624
158,31649,1.0203572511672974,1.0203572511672974,,,,,,,
158,31699,1.005323886871338,1.005323886871338,,,,,,,
158,31749,0.9987478256225586,0.9987478256225586,,,,,,,
158,31799,1.003196358680725,1.003196358680725,,,,,,,
158,31799,,,0.6434721946716309,1.0103816986083984,1.0103816986083984,0.7182862758636475,1.0077928304672241,0.7794178128242493,0.6805424690246582
159,31849,1.0445917844772339,1.0445917844772339,,,,,,,
159,31899,1.0268442630767822,1.0268442630767822,,,,,,,
159,31949,1.026903510093689,1.026903510093689,,,,,,,
159,31999,1.025792121887207,1.025792121887207,,,,,,,
159,31999,,,0.6415323615074158,1.0090378522872925,1.0090378522872925,0.7086904048919678,1.0050599575042725,0.7761719226837158,0.6816407442092896
160,32049,1.098910927772522,1.098910927772522,,,,,,,
160,32099,0.8416950106620789,0.8416950106620789,,,,,,,
160,32149,0.9702799916267395,0.9702799916267395,,,,,,,
160,32199,1.0550071001052856,1.0550071001052856,,,,,,,
160,32199,,,0.6429428458213806,1.0238571166992188,1.0238571166992188,0.7046123743057251,0.9912644028663635,0.7755332589149475,0.6877222657203674
161,32249,1.0413973331451416,1.0413973331451416,,,,,,,
161,32299,0.9853560924530029,0.9853560924530029,,,,,,,
161,32349,0.9631506204605103,0.9631506204605103,,,,,,,
161,32399,1.0275143384933472,1.0275143384933472,,,,,,,
161,32399,,,0.6474764943122864,1.017449140548706,1.017449140548706,0.7237597107887268,0.9947612881660461,0.7792279124259949,0.6872109770774841
162,32449,0.9666308760643005,0.9666308760643005,,,,,,,
162,32499,0.9601046442985535,0.9601046442985535,,,,,,,
162,32549,1.057584524154663,1.057584524154663,,,,,,,
162,32599,1.0962185859680176,1.0962185859680176,,,,,,,
162,32599,,,0.6495254039764404,1.015445590019226,1.015445590019226,0.708040714263916,1.0053879022598267,0.7783339023590088,0.690049409866333
163,32649,0.9449143409729004,0.9449143409729004,,,,,,,
163,32699,0.9050928950309753,0.9050928950309753,,,,,,,
163,32749,0.9866279363632202,0.9866279363632202,,,,,,,
163,32799,0.9920521378517151,0.9920521378517151,,,,,,,
163,32799,,,0.6405616402626038,1.0069864988327026,1.0069864988327026,0.7079062461853027,0.9988133907318115,0.7735900282859802,0.6780419945716858
164,32849,1.084834098815918,1.084834098815918,,,,,,,
164,32899,0.9980887770652771,0.9980887770652771,,,,,,,
164,32949,0.9906234741210938,0.9906234741210938,,,,,,,
164,32999,1.0788533687591553,1.0788533687591553,,,,,,,
164,32999,,,0.640672504901886,1.0096811056137085,1.0096811056137085,0.709376335144043,1.0033211708068848,0.777843177318573,0.6761024594306946
165,33049,0.9799189567565918,0.9799189567565918,,,,,,,
165,33099,0.9390055537223816,0.9390055537223816,,,,,,,
165,33149,1.0042879581451416,1.0042879581451416,,,,,,,
165,33199,0.919261634349823,0.919261634349823,,,,,,,
165,33199,,,0.6458249688148499,1.0177178382873535,1.0177178382873535,0.7177833318710327,1.0126184225082397,0.7817790508270264,0.6793079972267151
166,33249,1.1556527614593506,1.1556527614593506,,,,,,,
166,33299,0.949958086013794,0.949958086013794,,,,,,,
166,33349,0.9628170132637024,0.9628170132637024,,,,,,,
166,33399,1.0020607709884644,1.0020607709884644,,,,,,,
166,33399,,,0.6519556641578674,1.008884310722351,1.008884310722351,0.7085995078086853,0.9909199476242065,0.7799350619316101,0.6959519386291504
167,33449,0.9766571521759033,0.9766571521759033,,,,,,,
167,33499,1.0665298700332642,1.0665298700332642,,,,,,,
167,33549,0.9354568123817444,0.9354568123817444,,,,,,,
167,33599,0.991132378578186,0.991132378578186,,,,,,,
167,33599,,,0.6435145139694214,1.0127863883972168,1.0127863883972168,0.7091096639633179,0.9979699850082397,0.7800622582435608,0.691569447517395
168,33649,1.0282632112503052,1.0282632112503052,,,,,,,
168,33699,0.984203577041626,0.984203577041626,,,,,,,
168,33749,0.9863560795783997,0.9863560795783997,,,,,,,
168,33799,0.8918862342834473,0.8918862342834473,,,,,,,
168,33799,,,0.6416261792182922,1.012529730796814,1.012529730796814,0.709765613079071,1.0125750303268433,0.7810010313987732,0.6723452210426331
169,33849,1.0509450435638428,1.0509450435638428,,,,,,,
169,33899,0.9406872987747192,0.9406872987747192,,,,,,,
169,33949,0.9947865605354309,0.9947865605354309,,,,,,,
169,33999,1.0450263023376465,1.0450263023376465,,,,,,,
169,33999,,,0.6376262307167053,1.0076310634613037,1.0076310634613037,0.7123147249221802,1.0029362440109253,0.7771615982055664,0.674637496471405
170,34049,0.9585415720939636,0.9585415720939636,,,,,,,
170,34099,0.9333471655845642,0.9333471655845642,,,,,,,
170,34149,1.0316388607025146,1.0316388607025146,,,,,,,
170,34199,0.9933533668518066,0.9933533668518066,,,,,,,
170,34199,,,0.6413983702659607,1.0192842483520508,1.0192842483520508,0.7124618887901306,1.0083476305007935,0.7807199358940125,0.6786320805549622
171,34249,0.9618575572967529,0.9618575572967529,,,,,,,
171,34299,1.0615150928497314,1.0615150928497314,,,,,,,
171,34349,1.0929368734359741,1.0929368734359741,,,,,,,
171,34399,0.9913982152938843,0.9913982152938843,,,,,,,
171,34399,,,0.6380276083946228,1.0048589706420898,1.0048589706420898,0.7124640345573425,0.9954233765602112,0.7739233374595642,0.6849880218505859
172,34449,1.0175116062164307,1.0175116062164307,,,,,,,
172,34499,0.9296821355819702,0.9296821355819702,,,,,,,
172,34549,0.9641063809394836,0.9641063809394836,,,,,,,
172,34599,0.8944952487945557,0.8944952487945557,,,,,,,
172,34599,,,0.6398634910583496,1.0119330883026123,1.0119330883026123,0.7072430849075317,1.0007911920547485,0.7770249843597412,0.6940515041351318
173,34649,1.0176252126693726,1.0176252126693726,,,,,,,
173,34699,1.0239754915237427,1.0239754915237427,,,,,,,
173,34749,0.9840072393417358,0.9840072393417358,,,,,,,
173,34799,0.9723266959190369,0.9723266959190369,,,,,,,
173,34799,,,0.63749098777771,0.9966036677360535,0.9966036677360535,0.7100253105163574,0.9879628419876099,0.7760066390037537,0.6851152777671814
174,34849,0.955602765083313,0.955602765083313,,,,,,,
174,34899,0.8824398517608643,0.8824398517608643,,,,,,,
174,34949,1.0447638034820557,1.0447638034820557,,,,,,,
174,34999,0.9720405340194702,0.9720405340194702,,,,,,,
174,34999,,,0.6283742189407349,1.0013227462768555,1.0013227462768555,0.7085821032524109,1.0080822706222534,0.773989200592041,0.6702958345413208
175,35049,0.9631890058517456,0.9631890058517456,,,,,,,
175,35099,0.9905634522438049,0.9905634522438049,,,,,,,
175,35149,1.0297455787658691,1.0297455787658691,,,,,,,
175,35199,1.0183513164520264,1.0183513164520264,,,,,,,
175,35199,,,0.6339146494865417,0.998302161693573,0.998302161693573,0.7062371969223022,0.9959988594055176,0.777115523815155,0.6812532544136047
176,35249,1.0398191213607788,1.0398191213607788,,,,,,,
176,35299,0.9630930423736572,0.9630930423736572,,,,,,,
176,35349,0.9421547651290894,0.9421547651290894,,,,,,,
176,35399,0.9593357443809509,0.9593357443809509,,,,,,,
176,35399,,,0.6338798403739929,0.9956756234169006,0.9956756234169006,0.7049987316131592,1.0119812488555908,0.777949869632721,0.6689140796661377
177,35449,0.99310302734375,0.99310302734375,,,,,,,
177,35499,1.0507599115371704,1.0507599115371704,,,,,,,
177,35549,1.0539251565933228,1.0539251565933228,,,,,,,
177,35599,0.9745020270347595,0.9745020270347595,,,,,,,
177,35599,,,0.6281910538673401,0.9962887763977051,0.9962887763977051,0.7013652324676514,1.0073904991149902,0.7787691950798035,0.6725950837135315
178,35649,0.9671950340270996,0.9671950340270996,,,,,,,
178,35699,0.9664399027824402,0.9664399027824402,,,,,,,
178,35749,1.0292463302612305,1.0292463302612305,,,,,,,
178,35799,1.0961347818374634,1.0961347818374634,,,,,,,
178,35799,,,0.6243564486503601,1.000025749206543,1.000025749206543,0.7053598165512085,1.0206706523895264,0.774658203125,0.6691726446151733
179,35849,1.0092642307281494,1.0092642307281494,,,,,,,
179,35899,0.9179590940475464,0.9179590940475464,,,,,,,
179,35949,1.0398569107055664,1.0398569107055664,,,,,,,
179,35999,0.9118923544883728,0.9118923544883728,,,,,,,
179,35999,,,0.6337360739707947,1.0019596815109253,1.0019596815109253,0.7032904624938965,1.0183639526367188,0.7783747911453247,0.6673787832260132
180,36049,0.9807213544845581,0.9807213544845581,,,,,,,
180,36099,0.9643469452857971,0.9643469452857971,,,,,,,
180,36149,0.961078941822052,0.961078941822052,,,,,,,
180,36199,1.0515743494033813,1.0515743494033813,,,,,,,
180,36199,,,0.6356495022773743,0.9987461566925049,0.9987461566925049,0.704494059085846,1.0000145435333252,0.7771134972572327,0.6896990537643433
181,36249,1.0695801973342896,1.0695801973342896,,,,,,,
181,36299,0.9975985884666443,0.9975985884666443,,,,,,,
181,36349,0.9631032943725586,0.9631032943725586,,,,,,,
181,36399,1.0652985572814941,1.0652985572814941,,,,,,,
181,36399,,,0.6219914555549622,0.9969778656959534,0.9969778656959534,0.7081414461135864,1.0179321765899658,0.7749313712120056,0.6635909676551819
182,36449,1.0083160400390625,1.0083160400390625,,,,,,,
182,36499,0.9939713478088379,0.9939713478088379,,,,,,,
182,36549,1.0164676904678345,1.0164676904678345,,,,,,,
182,36599,0.92241370677948,0.92241370677948,,,,,,,
182,36599,,,0.6314412951469421,0.9982004165649414,0.9982004165649414,0.7057862281799316,0.9984907507896423,0.7784286737442017,0.6838713884353638
183,36649,1.017768144607544,1.017768144607544,,,,,,,
183,36699,1.0322206020355225,1.0322206020355225,,,,,,,
183,36749,0.9378219246864319,0.9378219246864319,,,,,,,
183,36799,0.9971784949302673,0.9971784949302673,,,,,,,
183,36799,,,0.6210336685180664,0.9904147386550903,0.9904147386550903,0.7083678841590881,0.9945595860481262,0.7712113857269287,0.6705505847930908
184,36849,1.0051765441894531,1.0051765441894531,,,,,,,
184,36899,0.999376654624939,0.999376654624939,,,,,,,
184,36949,0.9707320332527161,0.9707320332527161,,,,,,,
184,36999,1.014426827430725,1.014426827430725,,,,,,,
184,36999,,,0.615219235420227,0.9875816106796265,0.9875816106796265,0.6995517611503601,1.017356514930725,0.7744688391685486,0.6605975031852722
185,37049,0.9909693598747253,0.9909693598747253,,,,,,,
185,37099,0.8836830854415894,0.8836830854415894,,,,,,,
185,37149,0.9756659269332886,0.9756659269332886,,,,,,,
185,37199,1.0884339809417725,1.0884339809417725,,,,,,,
185,37199,,,0.6069349050521851,0.9798796772956848,0.9798796772956848,0.7104384303092957,1.0347778797149658,0.7762867212295532,0.6443520784378052
186,37249,0.9946717023849487,0.9946717023849487,,,,,,,
186,37299,0.9957728981971741,0.9957728981971741,,,,,,,
186,37349,0.9682864546775818,0.9682864546775818,,,,,,,
186,37399,1.0220258235931396,1.0220258235931396,,,,,,,
186,37399,,,0.610561728477478,0.9805974364280701,0.9805974364280701,0.7049990892410278,1.0043905973434448,0.7755556106567383,0.6611610054969788
187,37449,0.9281182289123535,0.9281182289123535,,,,,,,
187,37499,1.044097661972046,1.044097661972046,,,,,,,
187,37549,1.0411158800125122,1.0411158800125122,,,,,,,
187,37599,1.1023606061935425,1.1023606061935425,,,,,,,
187,37599,,,0.6297735571861267,0.9858213663101196,0.9858213663101196,0.7085127830505371,0.9885368347167969,0.7746962308883667,0.6998389959335327
188,37649,0.972663402557373,0.972663402557373,,,,,,,
188,37699,1.0564359426498413,1.0564359426498413,,,,,,,
188,37749,0.9779536724090576,0.9779536724090576,,,,,,,
188,37799,1.0027847290039062,1.0027847290039062,,,,,,,
188,37799,,,0.6165658831596375,0.9729484915733337,0.9729484915733337,0.7107794880867004,1.0119283199310303,0.7737841606140137,0.6738532185554504
189,37849,1.0023279190063477,1.0023279190063477,,,,,,,
189,37899,0.972492516040802,0.972492516040802,,,,,,,
189,37949,1.0305157899856567,1.0305157899856567,,,,,,,
189,37999,0.9279906749725342,0.9279906749725342,,,,,,,
189,37999,,,0.6145716905593872,0.9827082753181458,0.9827082753181458,0.7020283937454224,1.0062384605407715,0.7748356461524963,0.6698262095451355
190,38049,0.8599209189414978,0.8599209189414978,,,,,,,
190,38099,0.9934906959533691,0.9934906959533691,,,,,,,
190,38149,0.9556148052215576,0.9556148052215576,,,,,,,
190,38199,1.00554621219635,1.00554621219635,,,,,,,
190,38199,,,0.6201344728469849,0.989073634147644,0.989073634147644,0.7098546028137207,0.9986759424209595,0.7750039100646973,0.6802913546562195
191,38249,1.0904954671859741,1.0904954671859741,,,,,,,
191,38299,1.0266976356506348,1.0266976356506348,,,,,,,
191,38349,1.0616861581802368,1.0616861581802368,,,,,,,
191,38399,1.0726878643035889,1.0726878643035889,,,,,,,
191,38399,,,0.6188231110572815,0.9846673607826233,0.9846673607826233,0.7049781680107117,0.9985371828079224,0.776140570640564,0.6793119311332703
192,38449,0.9877266883850098,0.9877266883850098,,,,,,,
192,38499,0.7988101243972778,0.7988101243972778,,,,,,,
192,38549,0.984420657157898,0.984420657157898,,,,,,,
192,38599,0.9825193881988525,0.9825193881988525,,,,,,,
192,38599,,,0.6173011064529419,0.9764278531074524,0.9764278531074524,0.7028412222862244,0.9858130812644958,0.7706617712974548,0.6885722279548645
193,38649,0.9626262187957764,0.9626262187957764,,,,,,,
193,38699,0.9535689949989319,0.9535689949989319,,,,,,,
193,38749,1.015288233757019,1.015288233757019,,,,,,,
193,38799,1.0133997201919556,1.0133997201919556,,,,,,,
193,38799,,,0.6228321194648743,0.9905509948730469,0.9905509948730469,0.7037150859832764,1.0092190504074097,0.7770997881889343,0.6779187321662903
194,38849,0.9054439663887024,0.9054439663887024,,,,,,,
194,38899,1.0077167749404907,1.0077167749404907,,,,,,,
194,38949,0.980754017829895,0.980754017829895,,,,,,,
194,38999,0.9976024031639099,0.9976024031639099,,,,,,,
194,38999,,,0.6120407581329346,0.9856263399124146,0.9856263399124146,0.7029944062232971,1.0285065174102783,0.778470516204834,0.6643598675727844
195,39049,0.8915665149688721,0.8915665149688721,,,,,,,
195,39099,1.035006046295166,1.035006046295166,,,,,,,
195,39149,1.0422369241714478,1.0422369241714478,,,,,,,
195,39199,0.9263277649879456,0.9263277649879456,,,,,,,
195,39199,,,0.6067172288894653,0.9694293141365051,0.9694293141365051,0.7025286555290222,1.0115001201629639,0.7718561887741089,0.6660869717597961
196,39249,1.0612066984176636,1.0612066984176636,,,,,,,
196,39299,0.9442756175994873,0.9442756175994873,,,,,,,
196,39349,0.9235889315605164,0.9235889315605164,,,,,,,
196,39399,1.060969591140747,1.060969591140747,,,,,,,
196,39399,,,0.6045143008232117,0.9658328890800476,0.9658328890800476,0.7028560638427734,1.0003809928894043,0.7720399498939514,0.6757623553276062
197,39449,1.0235466957092285,1.0235466957092285,,,,,,,
197,39499,0.9723503589630127,0.9723503589630127,,,,,,,
197,39549,0.9194740056991577,0.9194740056991577,,,,,,,
197,39599,0.9215173721313477,0.9215173721313477,,,,,,,
197,39599,,,0.6024402976036072,0.9734312295913696,0.9734312295913696,0.6972677111625671,1.016281008720398,0.7727285623550415,0.6728750467300415
198,39649,0.902215301990509,0.902215301990509,,,,,,,
198,39699,1.093433141708374,1.093433141708374,,,,,,,
198,39749,1.0418089628219604,1.0418089628219604,,,,,,,
198,39799,0.8954375386238098,0.8954375386238098,,,,,,,
198,39799,,,0.6126925945281982,0.9770605564117432,0.9770605564117432,0.7113162279129028,1.013028621673584,0.7762671709060669,0.6747907400131226
199,39849,0.9783053994178772,0.9783053994178772,,,,,,,
199,39899,0.9388400316238403,0.9388400316238403,,,,,,,
199,39949,0.9406593441963196,0.9406593441963196,,,,,,,
199,39999,0.9778407216072083,0.9778407216072083,,,,,,,
199,39999,,,0.6081814765930176,0.9739118814468384,0.9739118814468384,0.7019879221916199,0.9970817565917969,0.7751890420913696,0.679347574710846
200,40049,0.8923234939575195,0.8923234939575195,,,,,,,
200,40099,1.0538541078567505,1.0538541078567505,,,,,,,
200,40149,1.0504546165466309,1.0504546165466309,,,,,,,
200,40199,1.0046883821487427,1.0046883821487427,,,,,,,
200,40199,,,0.5976507067680359,0.9768118262290955,0.9768118262290955,0.6984803676605225,1.0403575897216797,0.7763041257858276,0.6434791088104248
201,40249,0.9141804575920105,0.9141804575920105,,,,,,,
201,40299,0.9015884399414062,0.9015884399414062,,,,,,,
201,40349,1.1495118141174316,1.1495118141174316,,,,,,,
201,40399,1.0372321605682373,1.0372321605682373,,,,,,,
201,40399,,,0.6059339642524719,0.9803227186203003,0.9803227186203003,0.7155597805976868,1.0236316919326782,0.7790930867195129,0.6579694151878357
202,40449,0.913962185382843,0.913962185382843,,,,,,,
202,40499,0.9546367526054382,0.9546367526054382,,,,,,,
202,40549,0.985866904258728,0.985866904258728,,,,,,,
202,40599,0.9794405698776245,0.9794405698776245,,,,,,,
202,40599,,,0.5994879007339478,0.9742900729179382,0.9742900729179382,0.7091687321662903,1.012752890586853,0.7734269499778748,0.6718202829360962
203,40649,0.8706455826759338,0.8706455826759338,,,,,,,
203,40699,0.985458254814148,0.985458254814148,,,,,,,
203,40749,1.0031687021255493,1.0031687021255493,,,,,,,
203,40799,0.9316208362579346,0.9316208362579346,,,,,,,
203,40799,,,0.5991746187210083,0.9721913933753967,0.9721913933753967,0.7116208076477051,1.0076227188110352,0.7760342955589294,0.665282666683197
204,40849,1.0004481077194214,1.0004481077194214,,,,,,,
204,40899,0.9356090426445007,0.9356090426445007,,,,,,,
204,40949,1.0204793214797974,1.0204793214797974,,,,,,,
204,40999,0.8773683905601501,0.8773683905601501,,,,,,,
204,40999,,,0.5965647101402283,0.9605709910392761,0.9605709910392761,0.7091571688652039,1.016854166984558,0.772781252861023,0.6618165969848633
205,41049,0.9408632516860962,0.9408632516860962,,,,,,,
205,41099,0.9840549230575562,0.9840549230575562,,,,,,,
205,41149,1.0654772520065308,1.0654772520065308,,,,,,,
205,41199,0.9033716917037964,0.9033716917037964,,,,,,,
205,41199,,,0.6004320979118347,0.9731760025024414,0.9731760025024414,0.7107191681861877,1.0315228700637817,0.7781305313110352,0.6540419459342957
206,41249,0.9645538330078125,0.9645538330078125,,,,,,,
206,41299,0.9477117657661438,0.9477117657661438,,,,,,,
206,41349,0.9029378890991211,0.9029378890991211,,,,,,,
206,41399,0.9343241453170776,0.9343241453170776,,,,,,,
206,41399,,,0.5976957678794861,0.9663310647010803,0.9663310647010803,0.7001147866249084,1.0208487510681152,0.7730162739753723,0.6588709354400635
207,41449,1.0076442956924438,1.0076442956924438,,,,,,,
207,41499,0.9811310172080994,0.9811310172080994,,,,,,,
207,41549,0.9237545728683472,0.9237545728683472,,,,,,,
207,41599,0.9717552661895752,0.9717552661895752,,,,,,,
207,41599,,,0.604827880859375,0.977174699306488,0.977174699306488,0.7440289855003357,1.0066531896591187,0.783939003944397,0.6736955046653748
208,41649,1.0026700496673584,1.0026700496673584,,,,,,,
208,41699,0.9712575078010559,0.9712575078010559,,,,,,,
208,41749,0.9597946405410767,0.9597946405410767,,,,,,,
208,41799,1.0159615278244019,1.0159615278244019,,,,,,,
208,41799,,,0.5991333723068237,0.9584576487541199,0.9584576487541199,0.6996280550956726,0.9970067739486694,0.7724391222000122,0.6698504090309143
209,41849,0.9235127568244934,0.9235127568244934,,,,,,,
209,41899,0.9426368474960327,0.9426368474960327,,,,,,,
209,41949,0.9158844351768494,0.9158844351768494,,,,,,,
209,41999,0.9806990623474121,0.9806990623474121,,,,,,,
209,41999,,,0.5999535322189331,0.9662458896636963,0.9662458896636963,0.7037354111671448,1.0097283124923706,0.7728065252304077,0.6687213182449341
210,42049,1.0454100370407104,1.0454100370407104,,,,,,,
210,42099,0.9445492625236511,0.9445492625236511,,,,,,,
210,42149,0.9576438665390015,0.9576438665390015,,,,,,,
210,42199,0.9415369629859924,0.9415369629859924,,,,,,,
210,42199,,,0.6026473045349121,0.9617823958396912,0.9617823958396912,0.7070830464363098,1.0063530206680298,0.7762203812599182,0.674397885799408
211,42249,1.0608190298080444,1.0608190298080444,,,,,,,
211,42299,0.8977436423301697,0.8977436423301697,,,,,,,
211,42349,0.9561018347740173,0.9561018347740173,,,,,,,
211,42399,0.9831196069717407,0.9831196069717407,,,,,,,
211,42399,,,0.5903880596160889,0.9620694518089294,0.9620694518089294,0.7071161270141602,1.022766351699829,0.7716657519340515,0.6472640633583069
212,42449,0.9790032505989075,0.9790032505989075,,,,,,,
212,42499,0.962827205657959,0.962827205657959,,,,,,,
212,42549,0.949009358882904,0.949009358882904,,,,,,,
212,42599,0.9675184488296509,0.9675184488296509,,,,,,,
212,42599,,,0.6012158393859863,0.9580241441726685,0.9580241441726685,0.7070299983024597,1.0047718286514282,0.774280309677124,0.6805592179298401
213,42649,1.0017069578170776,1.0017069578170776,,,,,,,
213,42699,0.9502055644989014,0.9502055644989014,,,,,,,
213,42749,0.8879377841949463,0.8879377841949463,,,,,,,
213,42799,0.9538931846618652,0.9538931846618652,,,,,,,
213,42799,,,0.6028276085853577,0.9658854603767395,0.9658854603767395,0.7059776186943054,0.9907687306404114,0.7738092541694641,0.6825165152549744
214,42849,0.871207058429718,0.871207058429718,,,,,,,
214,42899,0.9650673866271973,0.9650673866271973,,,,,,,
214,42949,0.9132346510887146,0.9132346510887146,,,,,,,
214,42999,0.9565483331680298,0.9565483331680298,,,,,,,
214,42999,,,0.5892707109451294,0.9529900550842285,0.9529900550842285,0.7005470395088196,1.0018850564956665,0.7742342948913574,0.6622387766838074
215,43049,0.8875633478164673,0.8875633478164673,,,,,,,
215,43099,0.9072577357292175,0.9072577357292175,,,,,,,
215,43149,0.931560754776001,0.931560754776001,,,,,,,
215,43199,0.949654221534729,0.949654221534729,,,,,,,
215,43199,,,0.5943141579627991,0.95551598072052,0.95551598072052,0.7031975388526917,0.9966366291046143,0.7749702334403992,0.6763713359832764
216,43249,0.942772626876831,0.942772626876831,,,,,,,
216,43299,0.8871554732322693,0.8871554732322693,,,,,,,
216,43349,0.9309309124946594,0.9309309124946594,,,,,,,
216,43399,0.992409884929657,0.992409884929657,,,,,,,
216,43399,,,0.5885381102561951,0.9517305493354797,0.9517305493354797,0.6971148252487183,1.0068328380584717,0.7712239623069763,0.6667701005935669
217,43449,1.0206955671310425,1.0206955671310425,,,,,,,
217,43499,0.9748682379722595,0.9748682379722595,,,,,,,
217,43549,0.9654899835586548,0.9654899835586548,,,,,,,
217,43599,0.9082554578781128,0.9082554578781128,,,,,,,
217,43599,,,0.5884080529212952,0.9478577971458435,0.9478577971458435,0.7056823968887329,0.998008131980896,0.7736299633979797,0.6609163880348206
218,43649,0.8999905586242676,0.8999905586242676,,,,,,,
218,43699,0.9358823895454407,0.9358823895454407,,,,,,,
218,43749,0.909698486328125,0.909698486328125,,,,,,,
218,43799,0.8978055119514465,0.8978055119514465,,,,,,,
218,43799,,,0.603036642074585,0.9630045890808105,0.9630045890808105,0.7015396952629089,0.9733253717422485,0.7740045189857483,0.6890900731086731
219,43849,0.9664292335510254,0.9664292335510254,,,,,,,
219,43899,1.0474549531936646,1.0474549531936646,,,,,,,
219,43949,0.973530113697052,0.973530113697052,,,,,,,
219,43999,0.8836380243301392,0.8836380243301392,,,,,,,
219,43999,,,0.5884912610054016,0.9509788155555725,0.9509788155555725,0.6959473490715027,1.0081120729446411,0.7706515192985535,0.65768963098526
